nct_id,url,brief_title,official_title,overall_status,study_type,phase,primary_purpose,category,participant_stage,enrollment,lead_sponsor,interventions,conditions,countries,has_us_site,country_count,location_count,multinational,has_public_locations,study_first_post_date,last_update_post_date,start_date,primary_completion_date,completion_date,primary_outcomes,excluded_reason
NCT06731842,https://clinicaltrials.gov/study/NCT06731842,Molecular PET Imaging and Plasma Biomarkers in Alzheimer´s Disease and Other Neurodegenerative Diseases,Molecular PET Imaging and Plasma Biomarkers in Alzheimer´s Disease and Other Neurodegenerative Diseases,ENROLLING_BY_INVITATION,INTERVENTIONAL,NA,DIAGNOSTIC,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,100,Karolinska Institutet,18F-RO948,Alzheimer´s Disease,Sweden,False,1,1,False,True,2024-12-12,2024-12-12,2022-05-15,2027-12-31,2027-12-31,PET measurement of regional tau spreading in brain during Alzheimer continuum,
NCT06732128,https://clinicaltrials.gov/study/NCT06732128,Nature-based Virtual Reality Intervention for Depression in Alzheimer's Disease,Nature-based Virtual Reality Intervention for Depression in Alzheimer's Disease: a Pilot Randomized Controlled Trial,RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Care partners or care systems,50,Centre for Addiction and Mental Health,nature-based virtual reality applications and videos; nature-based videos,Alzheimer Disease; Depression,Canada,False,1,1,False,True,2024-12-13,2024-12-13,2025-01-06,2025-06-11,2025-11-11,Tolerability of nature-based virtual reality; Feasibility of nature-based virtual reality; Acceptability of nature-based virtual reality,
NCT06733714,https://clinicaltrials.gov/study/NCT06733714,Association of Transcranial Alternating Current Stimulation with Digital Cognitive Training for Cognitive Remediation in Older Adults,Association of Transcranial Alternating Current Stimulation with Digital Cognitive Training for Cognitive Remediation in Older Adults,RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,40,Universidade Federal do Rio de Janeiro,Transcranial Alternating Current Stimulation; Digital Cognitive Training,"Cognitive Dysfunction; Alzheimer Disease; Mild Cognitive Impairment; Cognitive Decline; Frontotemporal Degeneration; Dementia; Dementia, Vascular; Lewy Body Disease; Beta-Amyloid; GFAP; Tau Protein",Brazil,False,1,1,False,True,2024-12-13,2024-12-13,2024-12-02,2027-03-01,2027-03-01,MONTREAL COGNITIVE ASSESSMENT (MOCA),
NCT06734286,https://clinicaltrials.gov/study/NCT06734286,Working Memory Training in Patients with Mild Cognitive Impairment,CogMed Intervention Targeting Working Memory in Patients with Mild Cognitive Impairment,RECRUITING,INTERVENTIONAL,NA,OTHER,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,10,"St. Joseph's Hospital and Medical Center, Phoenix",CogMed,Mild Cognitive Impairment (MCI),United States,True,1,1,False,True,2024-12-16,2024-12-16,2024-09-16,2025-06-30,2025-09-30,Working Memory as measured by the WAIS-IV Digit Span Forward/Backward; Working Memory as measured by the TMT-B; Working Memory as measured by Category Fluency Test,
NCT06739967,https://clinicaltrials.gov/study/NCT06739967,Speech and Language Interventions for Italian People With PPA,Speech and Language-Tailored Interventions for People With Primary Progressive Aphasia,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",Moderate or later dementia,30,Istituti Clinici Scientifici Maugeri SpA,Behavioral Treatment,Primary Progressive Aphasia(PPA),Italy,False,1,2,False,True,2024-12-18,2026-02-20,2024-09-01,2026-06-30,2026-08-31,Change in measure of naming after Lexical Retrieval Training (LRT); Change in number of articulatory and grammatical errors; Change in measures of patients and caregivers satisfaction and patients functional communication abilities,
NCT06740162,https://clinicaltrials.gov/study/NCT06740162,Physical Activity and Community EmPOWERment Project,A Stage 1 Pilot Test for Feasibility and Efficacy of a Multi-Level Intervention to Increase Physical Activity in Adults With Intellectual Disability: Physical Activity and Community EmPOWERment (PACE),RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Care partners or care systems,376,"University of North Carolina, Chapel Hill",PACE Program,"Intellectual Disability; Neurodevelopmental Disorders; Autism Spectrum Disorder; Down Syndrome; Fragile X Syndrome; Cri-du-Chat Syndrome; De Lange Syndrome; Mental Retardation, X-Linked; Prader-Willi Syndrome; Rubinstein-Taybi Syndrome; Trisomy 13 Syndrome; WAGR Syndrome; Williams Syndrome",United States,True,1,2,False,True,2024-12-18,2026-02-23,2025-01-10,2027-12,2028-06,Number of Steps Per Day as Measured by the ActiGraph GT9X Link; Minutes of Moderate-to-Vigorous Activity Per Day as Measured by the ActiGraph GT9X Link,
NCT06741553,https://clinicaltrials.gov/study/NCT06741553,Prospective Cohort Study of Patients With Early Alzheimer's Disease Treated With Lecanemab,A Study That Uses an Organized System to Prospectively Collect Uniform Data From a Defined Population,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",MCI or prodromal Alzheimer’s,120,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Lecanemab 10 mg/kg,Alzheimer Disease; Mild Cognitive Impairment (MCI),China,False,1,1,False,True,2024-12-19,2025-09-03,2024-06-28,2026-06,2027-06,CDR-SB Score; MMSE; ADCs-ADL,
NCT06741865,https://clinicaltrials.gov/study/NCT06741865,The INSPIRE -Faith Study: Intervention Strategies for Preserving Intellectual Resilience and Engagement,Intervention Strategies for Preserving Intellectual Resilience and Engagement,RECRUITING,INTERVENTIONAL,NA,PREVENTION,Lifestyle and multidomain,Subjective cognitive concerns,2000,Healthy Minds Initiative,Lifestyle Intervention; Standard Health Education,Dementia,United States,True,1,1,False,True,2024-12-19,2026-05-28,2025-06-01,2028-06-01,2028-12-01,Change in Cognitive Function,
NCT06745583,https://clinicaltrials.gov/study/NCT06745583,A Phase 2 Study to Assess the Safety of EI-1071 and the Effects of EI-1071 on Neuroinflammation in Alzheimer's Disease Patients,"An Open-label, Exploratory, Phase II, Proof-of Concept, Clinical Study to Assess the Safety and Tolerability of EI-1071 in Patients With Alzheimer's Disease (AD)",RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,"Diagnostics, imaging, and biomarkers",Moderate or later dementia,15,Elixiron Immunotherapeutics Inc.,"EI-1071 tablet, oral","Mild, Moderate, or Severe Alzheimer's Disease",Taiwan,False,1,2,False,True,2024-12-20,2026-06-09,2024-12-16,2026-12,2026-12,Change from Baseline to Week 4 [¹⁸F] FEPPA Binding in Selected Brain Regions of Interest,
NCT06745934,https://clinicaltrials.gov/study/NCT06745934,Strengthening Health and Insight in New Educators,Healthy Minds for Pre-Service Teachers,RECRUITING,INTERVENTIONAL,NA,PREVENTION,Other interventional treatment research,Moderate or later dementia,140,"University of Alabama, Tuscaloosa",Healthy Minds Program,Anxiety Symptoms; Depressive Symptoms,United States,True,1,1,False,True,2024-12-20,2025-04-02,2025-01-17,2027-06,2027-06,Patient-Reported Outcomes Measurement Information System (PROMIS) Depression - Short Form 8b; Patient-Reported Outcomes Measurement Information System (PROMIS) Anxiety - Short Form 7a,
NCT06754254,https://clinicaltrials.gov/study/NCT06754254,Blood Biomarkers from Internal Jugular Vein for the Diagnosis of Alzheimer's Disease,Performance of Blood Biomarkers in Different Circulation Sites on Detecting Alzheimer's Pathologies - the Delta Study,ACTIVE_NOT_RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Moderate or later dementia,300,Daping Hospital and the Research Institute of Surgery of the Third Military Medical University,blood biomarkers from the internal jugular vein,Alzheimer Disease,China,False,1,1,False,True,2024-12-31,2024-12-31,2019-03-21,2025-12-30,2025-12-30,Diagnostic performance,
NCT06755476,https://clinicaltrials.gov/study/NCT06755476,Psychological Counseling Program for Alzheimer's Patients' Caregivers,"The Effect of Psychological Counseling Program (PsychoCP) for Alzheimer's Patients' Caregivers on Perceived Stress, Psychological Well-Being and Caregiver Burden",NOT_YET_RECRUITING,INTERVENTIONAL,NA,SUPPORTIVE_CARE,"Care, behavior, and quality of life",Care partners or care systems,80,Aydan Akkurt Yalçıntürk,Psychological Counseling Program,Alzheimer Disease; Caregivers of Alzheimer&#39;s Disease or Memory Problem Patients; Perceived Stress; Well-Being (Psychological Flourishing); Care Burden,,False,0,0,False,False,2025-01-01,2025-01-01,2025-02-15,2025-04-15,2025-08-15,Perceived Stress Level; Psychological Well-being Level; The Burden of Caregiving,
NCT06756828,https://clinicaltrials.gov/study/NCT06756828,Effects of 3-Month Melatonin Treatment on Regional Cerebellar Structure and Blood Biomarkers in Alzheimer's Disease Spectrum,"Study on Regional Structural Changes in the Cerebellum Associated with Blood Biomarkers, Cognitive Decline, and Physical Performance in Alzheimer's Spectrum Patients Following a 3-Month Melatonin Treatment Using Digital Health Technology",NOT_YET_RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,40,"Saint Vincent's Hospital, Korea",Melatonin; Cognitive behavioral therapy group for insomnia,Elderly; Alzheimer Disease; Melatonin; Cognitive Decline; Biomarker with Neurodegeneration Patients; Cerebellum,,False,0,0,False,False,2025-01-03,2025-01-03,2025-01-15,2026-08-30,2026-12-30,Change in Serum p-Tau 217 Levels from Baseline to Week 12; Change in Serum Glial Fibrillary Acidic Protein (GFAP) Levels from Baseline to Week 12; Change in Serum Neurofilament Light Chain (NfL) Levels from Baseline to Week 12,
NCT06757569,https://clinicaltrials.gov/study/NCT06757569,Radialis PET Imager for the Assessment of Neuritic Amyloid Plaque Burden,Radialis PET Imager for the Assessment of Neuritic Amyloid Plaque Burden,RECRUITING,INTERVENTIONAL,NA,DIAGNOSTIC,"Care, behavior, and quality of life",Mixed or not specified,160,"University Health Network, Toronto",PET,Cognitive Impairment,Canada,False,1,1,False,True,2025-01-03,2026-02-03,2024-12-06,2026-12-31,2026-12-31,feasibility of amyloid brain PET imaging using RPI,
NCT06761066,https://clinicaltrials.gov/study/NCT06761066,Efficacy and Safety of NVP-NK4146 in Patients with Mild Cognitive Impairment (MCI) Due to Alzheimer's Disease,"36-week, Single-center, Randomized, Double-blind, Parallel-design, Placebo-controlled Trial to Determine the Safety and Efficacy of NVP-NK4146 in Patients with Mild Cognitive Impairment (MCI) Due to Alzheimer's Disease",NOT_YET_RECRUITING,INTERVENTIONAL,NA,TREATMENT,Lifestyle and multidomain,MCI or prodromal Alzheimer’s,60,NVP Healthcare,NVP-NK4146; NVP-NK4146 Placebo,Alzheimer Disease,,False,0,0,False,False,2025-01-07,2025-01-13,2025-04-01,2026-03-31,2026-04-30,amyloid PET scan,
NCT06767124,https://clinicaltrials.gov/study/NCT06767124,Supplementing Neuro-Energy to Aid Cognition,Simultaneous PET/MR Imaging of Brain Glucose and Oxygen Metabolism to Assess Energy Deficits Related to Alzheimer's Disease and the Response to Intervention,NOT_YET_RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,17,University of Pennsylvania,Ketogenic Supplement; Placebo Drink,Alzheimer Disease and Related Dementias (ADRD),Canada,False,1,1,False,True,2025-01-09,2025-10-14,2026-05-01,2028-02-29,2028-03-31,Cerebral Metabolic Rate of Oxygen (CMRO2); Cerebral Metabolic Rate of Glucose (CMRGlu),
NCT06768996,https://clinicaltrials.gov/study/NCT06768996,"Music, Social Attention, and Dementia",The Impact of a Caregiver-patient Music Intervention on Social Attention and Connectedness in Persons Living With bvFTD and AD,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,NA,OTHER,"Care, behavior, and quality of life",Care partners or care systems,80,"University of California, San Francisco",Synchronous Rhythm Production; Solo Rhythm Production,Frontotemporal Dementia; Alzheimer Disease,United States,True,1,1,False,True,2025-01-10,2025-12-03,2025-01-10,2026-08-31,2026-12-01,Social Attention (TASIT); Degree of rhythmic synchronization between dyad-pairs as determined by autocorrelated inter-tap intervals; Caregiver perceived connectedness questionnaire,
NCT06770309,https://clinicaltrials.gov/study/NCT06770309,A Study of Silkworm Pupa Powder Intervention in the Nutritional Status of Patients with Alzheimer's Disease.,"A Prospective, Double-blind, Randomized Controlled Clinical Study of Silkworm Pupa Powder Intervention in the Nutritional Status of Patients with Alzheimer's Disease",NOT_YET_RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Care partners or care systems,100,Yanbu Ke,Silkworm pupa powder; Placebo,Alzheimer Disease (AD); Sarcopenia; Asthenia,China,False,1,1,False,True,2025-01-13,2025-01-13,2025-01-02,2025-12-31,2025-12-31,Hemoglobin; Albumin; Serum prealbumin,
NCT06773416,https://clinicaltrials.gov/study/NCT06773416,CPAP Randomized Controlled Trial,"Treating Sleep Apnea to Improve Cognitive Function, Alzheimer's Disease Pathology, and Astrocyte Activation in Older Adults With Cognitive Impairment: A Multi-Centre Randomized Controlled Trial",NOT_YET_RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,206,Sunnybrook Health Sciences Centre,CPAP Therapy Combined with Web-Based Sleep Education for Cognitive and Sleep Health; Delayed CPAP Therapy Combined with Web-Based Sleep Education for Cognitive and Sleep Health,Obstructive Sleep Apnea (OSA); Mild Cognitive Impairment (MCI); Cognitive Decline Prevention in Pre-frail Older Adults,Canada,False,1,1,False,True,2025-01-14,2025-01-14,2025-02,2027-09,2028-01,Change in Symbol Digit Modalities Test (SDMT),
NCT06775964,https://clinicaltrials.gov/study/NCT06775964,Stem Cell Therapy for Early Alzheimer's Disease,Mesenchymal Stem Cell Therapy for Early Alzheimer's Disease,RECRUITING,INTERVENTIONAL,PHASE1+PHASE2,TREATMENT,"Care, behavior, and quality of life",MCI or prodromal Alzheimer’s,12,Paul E Schulz,adMSC,Cognitive Dysfunction,United States,True,1,1,False,True,2025-01-15,2026-04-20,2026-03-11,2027-01,2028-01,"Change in TSPO levels, measured by the PET scan, from baseline to midpoint and baseline to end of study; Inflammatory cytokines in CSF following adMSC therapy",
NCT06781333,https://clinicaltrials.gov/study/NCT06781333,Human Mesenchymal Stem Cells (hMSC) in Behavioral Problems Due to Alzheimer's Disease.,A Pilot Study to Assess the Effect of Adding 1 Infusion of Human Mesenchymal Stem Cells (hMSC) to the Treatment of Patients Suffering Agitation/Aggression or Other Behavioral Abnormalities From Alzheimer's Disease.,RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,"Care, behavior, and quality of life",Moderate or later dementia,8,Bernard (Barry) Baumel,hMSC,Alzheimer Disease; Agitation in Dementia,United States,True,1,1,False,True,2025-01-17,2026-05-28,2025-04-29,2027-12-15,2027-12-15,Neuropsychiatric Inventory,
NCT06781645,https://clinicaltrials.gov/study/NCT06781645,Evaluation of the Effects of Serious Cognitive Games on a Digital Tactile Table for Elderly People with Alzheimer's Disease or Related Disorders,Evaluation of the Effects of Serious Cognitive Games on a Digital Tactile Table for Elderly People with Alzheimer's Disease or Related Disorders,NOT_YET_RECRUITING,INTERVENTIONAL,NA,OTHER,"Care, behavior, and quality of life",Moderate or later dementia,46,RIVAGES,"The system involves a digital table with a tactile and interactive surface, providing several play areas. It simulates a village and offers different types of serious cognitive games: semantic memory",Alzheimer Disease or Associated Disorder,,False,0,0,False,False,2025-01-17,2025-01-17,2025-02,2025-11,2025-12,Rosenberg Self-Esteem Scale,
NCT06783283,https://clinicaltrials.gov/study/NCT06783283,TACS to Engage Theta-Gamma Coupling and Enhance Working Memory in Patients With MCI (tACS-MCI),Transcranial Alternating Current Stimulation to Engage Theta-Gamma Coupling and Enhance Working Memory in Patients With Mild Cognitive Impairment,RECRUITING,INTERVENTIONAL,NA,TREATMENT,Devices and brain stimulation,MCI or prodromal Alzheimer’s,20,Centre for Addiction and Mental Health,Transcranial Alternating Current Stimulation; Sham tACS,Mild Cognitive Impairment (MCI),Canada,False,1,1,False,True,2025-01-20,2026-04-13,2025-01-02,2026-12,2027-12,Percentage of All Screened Participants; Percentage of All Enrolled Participants,
NCT06784830,https://clinicaltrials.gov/study/NCT06784830,Nursing Interventions for Alzheimer's Patients During PET/CT Imaging,Enhancing Nursing Interventions for Alzheimer's Patients During PET/CT Imaging: Effects on Image Quality and Patient Satisfaction,RECRUITING,INTERVENTIONAL,NA,SUPPORTIVE_CARE,"Diagnostics, imaging, and biomarkers",Moderate or later dementia,200,Sichuan Provincial People's Hospital,Effects on Image Quality and Patient Satisfaction; Anxiety degree of patients after nursing,Alzheimer's Disease,China,False,1,1,False,True,2025-01-20,2025-02-14,2024-06-15,2025-01-30,2025-02-20,Comparison of refined nursing and routine nursing intervention in Alzheimer's Patients during PET/CT Imaging,
NCT06786676,https://clinicaltrials.gov/study/NCT06786676,"A Phase 1 Clinical Trial to Investigate the Safety, Tolerability, and Pharmacokinetics of AS-S603 in Healthy Participants","A Randomized, Double-blind, Placebo-controlled, Single- and Multiple-oral Administration, Phase 1 Clinical Trial to Investigate the Safety, Tolerability, and Pharmacokinetics of AS-S603 in Healthy Korean or Caucasian Adults and Korean Elderly People",RECRUITING,INTERVENTIONAL,PHASE1,TREATMENT,Tau-targeting approaches,MCI or prodromal Alzheimer’s,88,Amyloid Solution Inc,AS-S603; Placebo,Healthy,South Korea,False,1,1,False,True,2025-01-22,2026-05-11,2025-05-26,2026-12-31,2027-05-31,Number of adverse events (AEs); Maximum observed concentration (Cmax); Time of maximum observed concentration (Tmax),
NCT06788119,https://clinicaltrials.gov/study/NCT06788119,Analyzing the Benefits of Using SYMPTOMS-JIT for in Vivo Exposure in Anxiety Disorders,Analyzing the Benefits of Using SYMPTOMS-JIT for in Vivo Exposure in Anxiety Disorders: a Randomized Controlled Trial Using a Mixed Methods Approach,RECRUITING,INTERVENTIONAL,NA,TREATMENT,Other interventional treatment research,Moderate or later dementia,158,Universitat Jaume I,Cognitive behavioral therapy with in vivo exposure; Cognitive behavorial therapy with in vivo exposure plus SYMPTOMS-JIT,Anxiety Disorders; Specific Phobia; Panic Disorder; Agoraphobia; Social Anxiety Disorder,Spain,False,1,1,False,True,2025-01-22,2025-05-16,2025-04-30,2027-06-30,2027-12-31,Anxiety Disorders Interview Schedule for DSM-IV-TR (ADIS-IV); Fear and avoidance scales,
NCT06792877,https://clinicaltrials.gov/study/NCT06792877,Mindfulness for Cognition in Early-stage Alzheimer's Disease,Mechanisms of Mindfulness for Cognition in Early-Stage Alzheimer's Disease,RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",MCI or prodromal Alzheimer’s,100,VA Boston Healthcare System,Mindfulness Intervention; Waitlist then mindfulness,Mild Cognitive Impairment (MCI); Mild Cognitive Impairment (MCI) Due to Alzheimer's Disease; TBI (Traumatic Brain Injury); Aging; Healthy Elderly; Alzheimer&Amp;Amp;#39;s Dementia (AD),United States,True,1,1,False,True,2025-01-27,2025-01-27,2025-01-23,2027-01-01,2027-03-31,Neuropsychological tests; Performance on computerized tasks; Resting state and event-related electrophysiology,
NCT06793735,https://clinicaltrials.gov/study/NCT06793735,Effectiveness of TeleVR App in Cognitive Decline and MCI Patients,"Effectiveness of Telerehabilitation Plus Virtual Reality App in Patients With Subjective Cognitive Decline, and Mild Cognitive Impairment",RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",Preclinical or elevated-risk,480,IRCCS Centro Neurolesi Bonino Pulejo,Telerehabilitation with Virtual Reality; Traditional Cognitive Rehabilitation,Cognitive Dysfunction; Subjective Health; Mild Cognitive Impairment; Alzheimer Disease; Parkinson Disease,Italy,False,1,1,False,True,2025-01-27,2026-04-03,2025-01-08,2026-10-31,2026-12-31,Cognitive Performance Improvement; Social Cognition Enhancement,
NCT06793995,https://clinicaltrials.gov/study/NCT06793995,Effect of Food and Age on the Pharmacokinetics of LY03017,A Phase 1 Study to Evaluate the Effect of Food and Age on the Pharmacokinetics of LPM526000133 Fumarate Capsules (LY03017) in Healthy Volunteers,NOT_YET_RECRUITING,INTERVENTIONAL,PHASE1,TREATMENT,Other interventional treatment research,Mixed or not specified,26,Luye Pharma Group Ltd.,LY03017; LY03017,Alzheimer's Disease Psychosis; Parkinson Disease Psychosis; Negative Symptoms of Schizophrenia,China,False,1,1,False,True,2025-01-27,2025-01-27,2025-02,2025-10-31,2025-10-31,Maximum observed concentration (Cmax) of LPM526000133 in plasma; The area under the concentration-time curve from time zero extrapolated to infinity (AUC0-∞) of LPM526000133 in plasma; Area under the concentration-time curve from time zero to the time of last quantifiable concentration (AUC[0-last]) of LPM526000133 in plasma,
NCT06797817,https://clinicaltrials.gov/study/NCT06797817,Tributyrin Treatment in Mild Alzheimer Disease: Assessment of Butyrate Effects Via the Gut-Brain,Tributyrin Treatment in Mild Alzheimer Disease: Assessment of Butyrate Effects Via the Gut-Brain,NOT_YET_RECRUITING,INTERVENTIONAL,PHASE3,TREATMENT,Lifestyle and multidomain,Moderate or later dementia,156,Universidad de Almeria,tributyrin; Placebo,Alzheimer Disease (AD),Spain,False,1,1,False,True,2025-01-28,2025-12-18,2026-06-01,2026-09-01,2029-09-02,Montreal Cognitive Assessment (MoCA),
NCT06801639,https://clinicaltrials.gov/study/NCT06801639,Advancing Alzheimer's Care: Home-based tDCS for Affective Symptoms,Advancing Alzheimer's Care: Home-based tDCS (Transcranial Direct Current Stimulator) for Affective Symptoms,RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Care partners or care systems,24,The University of Texas Health Science Center at San Antonio,Transcranial direct current stimulation (tDCS); Sham tDCS,Alzheimer Disease,United States,True,1,1,False,True,2025-01-30,2026-02-11,2025-07-15,2028-02,2028-12,Neuropsychiatric Inventory Questionnaire (NPI-Q) severity score; Brief Dimensional Apathy Scale (bDAS); Caregiver version of the Irritability Questionnaire (IrQ) How often,
NCT06803784,https://clinicaltrials.gov/study/NCT06803784,"Discovery and Validation of Protein Structural Complexes in Circulating Biofluids As Novel Biomarkers for Early Diagnosis, Prognosis and Therapeutic Management of Patients Affected by Neurodegenerative Disorders","Discovery and Validation of Protein Structural Complexes in Circulating Biofluids As Novel Biomarkers for Early Diagnosis, Prognosis and Therapeutic Management of Patients Affected by Neurodegenerative Disorders",RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,110,Neuromed IRCCS,Genetic: whole genome sequencing; whole exome sequencing; whole exome sequencing,Parkinson Disease; Amyotrophic Lateral Sclerosis (ALS); Frontotemporal Dementia (FTD); Alzheimer&amp;#39;s Disease (AD),Italy,False,1,1,False,True,2025-01-31,2025-03-18,2025-02-04,2026-08-31,2026-12,"motor symptoms of PD patients will be evaluated with Hoehn and Yahr (HY) score; motor and non motor symptoms of PD patients will be evaluated with MDS-UPDRS; clinical evaluation of cognitive impairment of PD, AD, ALS/FTD patients",
NCT06803823,https://clinicaltrials.gov/study/NCT06803823,A Study of ONO-2020 in Patients With Agitation Associated With Alzheimer's Disease Dementia,"A Phase 2a, Multicenter, Placebo-controlled, Randomized, Double-blind, Parallel-group Study to Evaluate the Efficacy and Safety of ONO-2020 in Patients With Agitation Associated With Alzheimer's Disease Dementia",RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,"Care, behavior, and quality of life",Preclinical or elevated-risk,90,"Ono Pharmaceutical Co., Ltd.",ONO-2020; Placebo,Agitation Associated With Alzheimer's Disease Dementia,Japan,False,1,38,False,True,2025-01-31,2026-05-12,2025-05-01,2026-12-31,2027-03-31,Change in CMAI score from baseline; Adverse events; Body weight,
NCT06808984,https://clinicaltrials.gov/study/NCT06808984,"Study to Evaluate the Efficacy, Safety, and Tolerability of BMS-986368, for the Treatment of Agitation in Participants With Alzheimer's Disease","A Phase 2, Randomized, Double-blind, Three-Arm, Placebo-controlled, Multicenter Study Assessing the Efficacy, Safety and Tolerability of Orally Administered BMS-986368, a FAAH/MAGL Inhibitor, for the Treatment of Agitation in Participants With Alzheimer's Disease (BALANCE-AAD-1)",RECRUITING,INTERVENTIONAL,PHASE2,TREATMENT,"Care, behavior, and quality of life",Care partners or care systems,120,Celgene,BMS-986368; Placebo,Agitation; Alzheimer Disease,United States,True,1,53,False,True,2025-02-05,2026-06-02,2025-06-09,2027-11-26,2028-01-07,Change in Cohen-Mansfield Agitation Inventory (CMAI) total score from baseline,
NCT06809725,https://clinicaltrials.gov/study/NCT06809725,Software Validation Study-Cognitive Status Indicator,"Validation of the SPARK Scan Cognitive Status Indicator Software Concordance With Clinical Diagnosis in Humans With Unimpaired, Mild Cognitive Impairment and Dementia Status, With and Without Alzheimer's Disease",ENROLLING_BY_INVITATION,INTERVENTIONAL,NA,DIAGNOSTIC,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,600,Spark Neuro Inc.,SPARK Cognitive Status Indicator (software support data collected via EEG),Alzheimer Disease; Mild Cognitive Impairment; Dementia,United States,True,1,1,False,True,2025-02-05,2025-07-18,2025-03-31,2026-04-01,2026-06-01,Accuracy of SPARK Cognitive Status Indicator compared to Adjudicated cognitive status; Sensitivity of SPARK Cognitive Status Indicator when identifying Alzheimer's disease in impaired subjects; Specificity of SPARK Cognitive Status Indicator when identifying Alzheimer's disease in impaired subjects,
NCT06810960,https://clinicaltrials.gov/study/NCT06810960,A Postmarketing Study of LEQEMBI in South Korean Participants With Alzheimer's Disease,A 6-Year Postmarketing Safety and Clinical Outcome Study of LEQEMBI® in the Treatment of Alzheimer's Disease Using Real-World Data From South Korean Patients Enrolled Into the South Korean JOint RegistrY for ALZheimer's Treatment and Diagnostics (JOY-ALZ) Registry,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Mixed or not specified,3000,Eisai Korea Inc.,No Intervention,Alzheimer's Disease,United States,True,1,1,False,True,2025-02-06,2026-04-21,2025-02-24,2029-09-30,2029-09-30,Incidence of Adverse Events of Special Interest (AESIs); Exposure-adjusted Incidence Rate of AESIs,
NCT06817902,https://clinicaltrials.gov/study/NCT06817902,TMS Pilot in Early AD II,A Preliminary Sham-Controlled Theta Burst Stimulation (TBS) Study in Early-Stage Alzheimer's Disease (AD),ENROLLING_BY_INVITATION,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",MCI or prodromal Alzheimer’s,6,HealthPartners Institute,Intermittent theta burst stimulation active coil; Sham coil,Alzheimer Disease,United States,True,1,1,False,True,2025-02-10,2026-01-07,2024-12-23,2026-12,2026-12,Effect of TBS on cognition between and within subjects using Repeatable Battery for the Assessment of Neuropsychological Status Update (RBANS),
NCT06824142,https://clinicaltrials.gov/study/NCT06824142,Feasibility and Interest of the 3D Ephemeris for Temporal Orientation in Alzheimer's: Pilot Study,"Evaluation of the Feasibility, Practicality, and Interest of the 3D Ephemeris, a Tool for the Rehabilitation of Temporal Orientation Disorder in People With Alzheimer's Disease or Related Dementia: Monocentric Observational Pilot Study",RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",Care partners or care systems,20,Assistance Publique - Hôpitaux de Paris,Evaluate in real-life conditions the effectiveness of an adapted external aid as a tool to support temporal orientation rehabilitation for individuals with Alzheimer's disease or related dementias in,Alzheimer Disease,France,False,1,1,False,True,2025-02-13,2026-01-15,2025-04-25,2026-03-30,2026-03-30,Evaluation of Temporal Orientation Rehabilitation with the Ephéméride 3D Tool,
